date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2026-03-01,2,37348,MY0204,28.0,17.571428,47.55476,92.14285,124.02976,158.0357,332.86548,42.948402,75.28717,48.25462,final
2026-03-11,2,37348,MY0204,28.0,12.0,53.208336,51.964287,133.55,149.92856,343.1143,29.205439,41.114605,44.505085,final
2026-03-21,2,37348,MY0204,28.0,19.571428,100.05357,49.142857,200.81667,148.7857,403.53333,23.389425,26.306353,37.64337,final
2026-04-01,2,37348,MY0204,28.0,87.35714,74.47381,118.928566,227.73572,228.46426,444.11548,116.21079,53.248627,51.983124,prelim
2026-04-11,2,37348,MY0204,28.0,117.5,77.89881,224.42856,252.4262,343.92856,494.69403,147.77051,89.12401,69.828445,prelim
2026-04-21,2,37348,MY0204,28.0,74.28571,92.046425,279.14285,244.41905,415.42856,549.77856,81.698746,113.92187,75.78313,prelim
2026-05-01,2,37348,MY0204,28.0,108.14286,83.25714,299.92856,253.20238,510.99997,604.96783,128.19684,118.09672,84.59463,forecast
2022-01-01,2,37349,MY0205,27.0,10.962963,25.879011,82.03703,112.21975,696.62964,646.6642,51.695187,74.25117,107.667366,final
2022-01-11,2,37349,MY0205,27.0,2.851852,17.692593,40.666668,83.02716,624.8148,557.36914,34.600945,51.87793,111.99313,final
2022-01-21,2,37349,MY0205,27.0,12.259259,19.328396,26.074074,62.899998,503.4444,456.14197,70.942856,45.764473,110.257675,final
2022-02-01,2,37349,MY0205,27.0,57.814816,15.388888,72.92593,52.409878,479.96295,383.1037,308.08356,135.7361,124.95705,final
2022-02-11,2,37349,MY0205,27.0,143.92592,27.453087,214.0,62.17037,483.5185,328.60248,458.89603,326.03665,146.43732,final
2022-02-21,2,37349,MY0205,27.0,110.18519,23.28395,311.92593,66.12592,454.03705,277.59384,407.24573,445.5843,162.43703,final
2022-03-01,2,37349,MY0205,27.0,106.62963,45.551853,360.74075,96.28889,515.7037,260.91852,220.82202,361.08676,195.81323,final
2022-03-11,2,37349,MY0205,27.0,151.03703,52.585186,367.85187,121.42098,622.5185,266.61853,270.96732,294.9288,231.02934,final
2022-03-21,2,37349,MY0205,27.0,143.0,108.001236,400.66666,206.13828,738.6667,335.16418,130.97202,192.13316,218.61992,final
2022-04-01,2,37349,MY0205,27.0,109.03704,68.11729,403.0741,228.7037,836.7407,377.40247,155.96454,174.61174,220.11906,final
2022-04-11,2,37349,MY0205,27.0,99.111115,79.10371,351.14816,255.22223,933.0,438.81357,123.78898,136.86308,211.35,final
2022-04-21,2,37349,MY0205,27.0,68.81481,86.5284,276.96298,233.74939,989.55554,506.01358,80.6469,118.099976,194.62408,final
2022-05-01,2,37349,MY0205,27.0,135.03703,83.88025,302.96295,249.51234,1066.7777,574.50494,157.55698,121.00118,184.94713,final
2022-05-11,2,37349,MY0205,27.0,55.77778,82.65185,259.6296,253.06049,978.62964,629.7037,69.33998,102.54557,154.97462,final
2022-05-21,2,37349,MY0205,27.0,72.22222,82.662964,263.03705,249.19507,940.6667,689.0827,88.089905,105.44542,136.24698,final
2022-06-01,2,37349,MY0205,27.0,102.07407,73.81481,230.07407,239.12962,936.11115,717.3457,135.85527,96.29068,130.28542,final
2022-06-11,2,37349,MY0205,27.0,81.40741,71.3037,255.7037,227.78148,866.4815,736.0642,113.24143,111.99504,117.598656,final
2022-06-21,2,37349,MY0205,27.0,101.55556,62.15432,285.03705,207.27284,825.03705,690.2173,158.67268,136.63408,119.39246,final
2022-07-01,2,37349,MY0205,27.0,76.62963,64.087654,259.5926,197.54567,792.62964,686.1876,118.15372,130.63354,115.39987,final
2022-07-11,2,37349,MY0205,27.0,80.296295,63.781483,258.48148,190.02345,773.8148,670.8654,124.01056,135.10245,115.23223,final
2022-07-21,2,37349,MY0205,27.0,85.37037,70.42963,242.2963,198.29877,790.37036,654.76666,119.807526,121.6418,120.553276,final
2022-08-01,2,37349,MY0205,27.0,99.40741,74.744446,265.07407,208.95555,754.7408,645.63086,130.9275,126.22905,116.76986,final
2022-08-11,2,37349,MY0205,27.0,70.296295,80.166664,255.07407,225.34074,769.2593,643.1457,88.41053,112.90841,119.4576,final
2022-08-21,2,37349,MY0205,27.0,115.703705,112.43457,285.4074,267.34567,812.74084,672.9173,102.78379,106.63191,120.62546,final
2022-09-01,2,37349,MY0205,27.0,79.77778,100.19259,265.77777,292.79382,790.4444,699.29504,80.59292,90.92793,112.94193,final
2022-09-11,2,37349,MY0205,27.0,68.55556,101.14691,264.03705,313.77408,777.5926,729.13824,69.296,84.39741,106.60017,final
2022-09-21,2,37349,MY0205,27.0,89.85185,100.35555,238.1852,301.69507,765.8889,767.3395,90.030235,79.292175,99.81219,final
2022-10-01,2,37349,MY0205,27.0,143.66667,113.217285,302.0741,314.71976,832.92596,816.4691,125.75713,96.04477,102.00335,final
2022-10-11,2,37349,MY0205,27.0,137.40741,105.80494,370.92593,319.37778,890.03705,858.4926,128.52081,115.891396,103.65312,final
2022-10-21,2,37349,MY0205,27.0,117.703705,122.01728,398.7778,341.03952,922.37036,910.08026,96.60395,116.68546,101.34306,final
2022-11-01,2,37349,MY0205,27.0,111.51852,88.19877,366.62964,316.021,934.4815,923.53455,125.021515,115.76491,101.178955,final
2022-11-11,2,37349,MY0205,27.0,97.81481,80.59506,327.03705,290.81113,962.00006,923.96295,120.11769,112.2463,104.094574,final
2022-11-21,2,37349,MY0205,27.0,49.77778,69.07037,259.1111,237.8642,896.0741,880.59875,73.9537,108.748474,101.747444,final
2022-12-01,2,37349,MY0205,27.0,166.22223,63.21605,313.81482,212.88148,982.5185,843.6222,250.99992,146.32489,116.36727,final
2022-12-11,2,37349,MY0205,27.0,98.14815,49.095062,314.14813,181.38148,1012.1111,791.5704,190.67941,171.23383,127.68629,final
2022-12-21,2,37349,MY0205,27.0,31.444445,40.50741,295.81482,152.81853,953.70374,731.7222,80.08464,190.60805,130.13095,final
2023-01-01,2,37349,MY0205,27.0,70.74074,25.879011,200.33333,112.21975,880.7778,646.6642,245.28227,175.16956,135.92549,final
2023-01-11,2,37349,MY0205,27.0,65.703705,17.692593,167.88889,83.02716,809.0741,557.36914,311.57175,196.40402,144.75797,final
2023-01-21,2,37349,MY0205,27.0,72.25926,19.328396,208.7037,62.899998,763.62964,456.14197,317.56827,314.73303,166.67961,final
2023-02-01,2,37349,MY0205,27.0,33.074074,15.388888,171.03705,52.409878,685.1852,383.1037,186.73932,306.632,177.83525,final
2023-02-11,2,37349,MY0205,27.0,3.8148148,27.453087,109.14815,62.17037,591.1852,328.60248,27.161715,169.93825,178.71126,final
2023-02-21,2,37349,MY0205,27.0,8.925926,23.28395,45.814816,66.12592,550.3333,277.59384,49.23614,71.44345,196.5129,final
2023-03-01,2,37349,MY0205,27.0,42.814816,45.551853,55.555557,96.28889,426.92596,260.91852,94.58568,59.784996,162.42793,final
2023-03-11,2,37349,MY0205,27.0,9.259259,52.585186,61.0,121.42098,338.03705,266.61853,24.762028,52.206524,126.293686,final
2023-03-21,2,37349,MY0205,27.0,61.851852,108.001236,113.92593,206.13828,368.44446,335.16418,59.160286,56.326084,109.78359,final
2023-04-01,2,37349,MY0205,27.0,70.92593,68.11729,142.03705,228.7037,368.62967,377.40247,103.84128,62.91601,97.70587,final
2023-04-11,2,37349,MY0205,27.0,31.11111,79.10371,163.88889,255.22223,334.03705,438.81357,42.93641,64.901794,76.39178,final
2023-04-21,2,37349,MY0205,27.0,74.333336,86.5284,176.37036,233.74939,336.11115,506.01358,86.6762,75.966835,66.75188,final
2023-05-01,2,37349,MY0205,27.0,112.666664,83.88025,218.11111,249.51234,415.7037,574.50494,132.38786,87.66219,72.597084,final
2023-05-11,2,37349,MY0205,27.0,53.37037,82.65185,240.37036,253.06049,465.25925,629.7037,66.59343,95.0825,74.09115,final
2023-05-21,2,37349,MY0205,27.0,43.11111,82.662964,209.14815,249.19507,499.44443,689.0827,54.881912,84.24559,72.67786,final
2023-06-01,2,37349,MY0205,27.0,92.48148,73.81481,188.96295,239.12962,549.11115,717.3457,123.68422,79.450806,76.70997,final
2023-06-11,2,37349,MY0205,27.0,59.592594,71.3037,195.18518,227.78148,599.44446,736.0642,84.65197,85.99704,81.564384,final
2023-06-21,2,37349,MY0205,27.0,70.85185,62.15432,222.92593,207.27284,608.44446,690.2173,112.95157,107.37405,88.2378,final
2023-07-01,2,37349,MY0205,27.0,81.703705,64.087654,212.14815,197.54567,619.22217,686.1876,125.498116,107.20948,90.31154,final
2023-07-11,2,37349,MY0205,27.0,81.81481,63.781483,234.37036,190.02345,669.9259,670.8654,126.21829,122.739265,99.86099,final
2023-07-21,2,37349,MY0205,27.0,95.666664,70.42963,259.18518,198.29877,691.25934,654.76666,133.45772,129.94922,105.53114,final
2023-08-01,2,37349,MY0205,27.0,65.62963,74.744446,243.11111,208.95555,644.2222,645.63086,88.56997,115.96387,99.7835,final
2023-08-11,2,37349,MY0205,27.0,44.62963,80.166664,205.92593,225.34074,635.4815,643.1457,58.27354,91.571266,98.81752,final
2023-08-21,2,37349,MY0205,27.0,58.962963,112.43457,169.22223,267.34567,651.3333,672.9173,54.466892,63.970993,96.81613,final
2023-09-01,2,37349,MY0205,27.0,66.85185,100.19259,170.44444,292.79382,625.70374,699.29504,68.30505,58.914734,89.55107,final
2023-09-11,2,37349,MY0205,27.0,44.62963,101.14691,170.44446,313.77408,610.7407,729.13824,46.755608,55.037243,83.87259,final
2023-09-21,2,37349,MY0205,27.0,118.03704,100.35555,229.51852,301.69507,657.92596,767.3395,116.78268,76.466354,85.833496,final
2023-10-01,2,37349,MY0205,27.0,69.07407,113.217285,231.74075,314.71976,645.2963,816.4691,62.659256,74.04633,79.162605,final
2023-10-11,2,37349,MY0205,27.0,153.96297,105.80494,341.0741,319.37778,717.44446,858.4926,143.46199,106.6886,83.66539,final
2023-10-21,2,37349,MY0205,27.0,115.111115,122.01728,338.14816,341.03952,736.8889,910.08026,94.56282,99.164444,81.07364,final
2023-11-01,2,37349,MY0205,27.0,104.666664,88.19877,373.74075,316.021,775.92596,923.53455,117.669655,117.98005,84.10306,final
2023-11-11,2,37349,MY0205,27.0,73.77778,80.59506,293.55554,290.81113,805.0741,923.96295,92.03542,100.92776,87.20198,final
2023-11-21,2,37349,MY0205,27.0,102.81481,69.07037,281.25925,237.8642,848.9259,880.59875,145.55727,117.86803,96.42357,final
2023-12-01,2,37349,MY0205,27.0,61.925926,63.21605,238.51852,212.88148,844.0,843.6222,98.108765,111.7665,100.044525,final
2023-12-11,2,37349,MY0205,27.0,45.11111,49.095062,209.85185,181.38148,844.48145,791.5704,92.63528,115.27532,106.642365,final
2023-12-21,2,37349,MY0205,27.0,47.74074,40.50741,154.77777,152.81853,774.1851,731.7222,115.89485,101.241455,105.763756,final
2024-01-01,2,37349,MY0205,27.0,12.0,25.879011,104.85185,112.21975,717.111,646.6642,55.053574,93.714455,110.810295,final
2024-01-11,2,37349,MY0205,27.0,14.444445,17.692593,74.18519,83.02716,577.5926,557.36914,85.68631,89.9554,103.596115,final
2024-01-21,2,37349,MY0205,27.0,28.925926,19.328396,55.37037,62.899998,491.40744,456.14197,139.4499,88.91071,107.647415,final
2024-02-01,2,37349,MY0205,27.0,2.5185184,15.388888,45.888885,52.409878,389.2593,383.1037,36.87557,88.64134,101.58607,final
2024-02-11,2,37349,MY0205,27.0,13.518518,27.453087,44.962963,62.17037,329.00003,328.60248,57.062424,74.38245,100.11917,final
2024-02-21,2,37349,MY0205,27.0,2.074074,23.28395,18.11111,66.12592,228.25926,277.59384,25.01091,32.49323,82.54223,final
2024-03-01,2,37349,MY0205,27.0,10.703704,45.551853,26.296295,96.28889,177.03706,260.91852,31.064547,30.898056,68.455956,final
2024-03-11,2,37349,MY0205,27.0,2.1851852,52.585186,14.962963,121.42098,134.1111,266.61853,12.477489,15.790862,51.215614,final
2024-03-21,2,37349,MY0205,27.0,28.481482,108.001236,41.37037,206.13828,114.85185,335.16418,29.629309,21.962086,35.233532,final
2024-04-01,2,37349,MY0205,27.0,23.11111,68.11729,53.77778,228.7037,125.96297,377.40247,38.446598,25.150555,34.247417,final
2024-04-11,2,37349,MY0205,27.0,39.074074,79.10371,90.666664,255.22223,150.59259,438.81357,52.404438,36.763447,35.058098,final
2024-04-21,2,37349,MY0205,27.0,73.81481,86.5284,136.0,233.74939,195.48148,506.01358,86.10968,59.057743,39.232124,final
2024-05-01,2,37349,MY0205,27.0,53.62963,83.88025,166.51852,249.51234,246.59259,574.50494,65.964745,67.391045,43.41509,final
2024-05-11,2,37349,MY0205,27.0,84.81481,82.65185,212.25925,253.06049,317.8889,629.7037,102.46768,84.18927,50.872387,final
2024-05-21,2,37349,MY0205,27.0,81.44444,82.662964,219.88889,249.19507,397.25928,689.0827,98.60999,88.47099,57.95553,final
2024-06-01,2,37349,MY0205,27.0,48.333332,73.81481,214.59258,239.12962,434.8889,717.3457,67.669174,89.94917,60.897278,final
2024-06-11,2,37349,MY0205,27.0,36.25926,71.3037,166.03703,227.78148,468.96295,736.0642,54.072422,73.47536,63.95707,final
2024-06-21,2,37349,MY0205,27.0,79.96296,62.15432,164.55554,207.27284,520.44446,690.2173,126.518974,79.87623,75.57989,final
2024-07-01,2,37349,MY0205,27.0,39.148148,64.087654,155.37036,197.54567,536.48145,686.1876,63.901646,79.17738,78.34074,final
2024-07-11,2,37349,MY0205,27.0,39.22222,63.781483,158.33333,190.02345,536.6296,670.8654,64.29379,83.7506,80.13867,final
2024-07-21,2,37349,MY0205,27.0,36.0,70.42963,114.37037,198.29877,498.81482,654.76666,54.3553,58.71672,76.36257,final
2024-08-01,2,37349,MY0205,27.0,104.03704,74.744446,179.25926,208.95555,549.2222,645.63086,136.73308,86.120346,85.18228,final
2024-08-11,2,37349,MY0205,27.0,102.77778,80.166664,242.81482,225.34074,567.1852,643.1457,126.549255,107.58618,88.280334,final
2024-08-21,2,37349,MY0205,27.0,132.07408,112.43457,338.88892,267.34567,617.8148,672.9173,116.723785,126.26928,91.871796,final
2024-09-01,2,37349,MY0205,27.0,103.48148,100.19259,338.33334,292.79382,672.963,699.29504,103.12655,115.2923,96.26122,final
2024-09-11,2,37349,MY0205,27.0,213.92592,101.14691,449.4815,313.77408,850.62964,729.13824,206.24805,142.57167,116.54885,final
2024-09-21,2,37349,MY0205,27.0,129.44444,100.35555,446.85187,301.69507,900.11115,767.3395,127.61021,147.32936,117.19084,final
2024-10-01,2,37349,MY0205,27.0,177.37038,113.217285,520.7407,314.71976,1038.3334,816.4691,154.26709,164.43799,127.008224,final
2024-10-11,2,37349,MY0205,27.0,82.51852,105.80494,389.33334,319.37778,1081.6296,858.4926,78.98431,121.56608,125.841225,final
2024-10-21,2,37349,MY0205,27.0,71.25926,122.01728,331.14813,341.03952,1116.8889,910.08026,60.038494,97.14155,122.60005,final
2024-11-01,2,37349,MY0205,27.0,142.74074,88.19877,296.5185,316.021,1155.5927,923.53455,158.5222,93.92485,124.99187,final
2024-11-11,2,37349,MY0205,27.0,92.07407,80.59506,306.07407,290.81113,1144.8889,923.96295,113.41083,105.15969,123.782005,final
2024-11-21,2,37349,MY0205,27.0,228.51852,69.07037,463.33334,237.8642,1241.3334,880.59875,315.26575,192.83754,140.73341,final
2024-12-01,2,37349,MY0205,27.0,30.74074,63.21605,351.33334,212.88148,1168.5925,843.6222,52.393444,163.54457,138.29387,final
2024-12-11,2,37349,MY0205,27.0,48.0,49.095062,307.25928,181.38148,1002.6666,791.5704,97.97567,167.53772,126.50064,final
2024-12-21,2,37349,MY0205,27.0,14.333333,40.50741,93.07407,152.81853,887.5555,731.7222,42.48392,62.143578,121.15224,final
2025-01-01,2,37349,MY0205,27.0,8.407408,25.879011,70.74074,112.21975,718.5925,646.6642,43.419163,64.61431,111.037636,final
2025-01-11,2,37349,MY0205,27.0,71.74074,17.692593,94.481476,83.02716,707.81476,557.36914,338.17526,113.01225,126.75211,final
2025-01-21,2,37349,MY0205,27.0,20.518518,19.328396,100.666664,62.899998,657.07404,456.14197,104.89191,155.62102,143.57271,final
2025-02-01,2,37349,MY0205,27.0,5.4814816,15.388888,97.74074,52.409878,519.8148,383.1037,51.407806,178.96004,135.22542,final
2025-02-11,2,37349,MY0205,27.0,31.518518,27.453087,57.518517,62.17037,459.2593,328.60248,112.5271,93.074554,139.16542,final
2025-02-21,2,37349,MY0205,27.0,50.037037,23.28395,87.03703,66.12592,280.7778,277.59384,194.58752,129.40012,101.12669,final
2025-03-01,2,37349,MY0205,27.0,84.77778,45.551853,166.33334,96.28889,334.81482,260.91852,177.59543,169.15315,127.78908,final
2025-03-11,2,37349,MY0205,27.0,92.77778,52.585186,227.59259,121.42098,379.5926,266.61853,169.79675,183.98259,141.59291,final
2025-03-21,2,37349,MY0205,27.0,110.40741,108.001236,287.96295,206.13828,475.66666,335.16418,102.129326,138.75407,141.30432,final
2025-04-01,2,37349,MY0205,27.0,96.14815,68.11729,299.3333,228.7037,563.4074,377.40247,138.33685,130.22186,148.64114,final
2025-04-11,2,37349,MY0205,27.0,106.0,79.10371,312.55554,255.22223,597.6667,438.81357,131.97992,122.03244,135.79276,final
2025-04-21,2,37349,MY0205,27.0,71.48148,86.5284,273.62964,233.74939,648.62964,506.01358,83.56039,116.70381,127.90847,final
2025-05-01,2,37349,MY0205,27.0,63.703705,83.88025,241.18518,249.51234,706.8519,574.50494,77.29919,96.72819,122.83794,final
2025-05-11,2,37349,MY0205,27.0,74.0,82.65185,209.18518,253.06049,749.3334,629.7037,90.1293,82.998055,118.84812,final
2025-05-21,2,37349,MY0205,27.0,72.111115,82.662964,209.81482,249.19507,771.40735,689.0827,87.963165,84.507866,111.86093,final
2025-06-01,2,37349,MY0205,27.0,124.14815,73.81481,270.25928,239.12962,810.7778,717.3457,163.8628,112.75128,112.93454,final
2025-06-11,2,37349,MY0205,27.0,77.55556,71.3037,273.81482,227.78148,795.5555,736.0642,108.19338,119.775345,108.02782,final
2025-06-21,2,37349,MY0205,27.0,33.74074,62.15432,235.44444,207.27284,718.88885,690.2173,57.68913,113.271416,104.124115,final
2025-07-01,2,37349,MY0205,27.0,22.703703,64.087654,134.0,197.54567,645.4444,686.1876,40.099354,68.626495,94.10533,final
2025-07-11,2,37349,MY0205,27.0,48.333332,63.781483,104.77777,190.02345,587.7777,670.8654,77.54025,56.289524,87.70647,final
2025-07-21,2,37349,MY0205,27.0,14.296296,70.42963,85.33333,198.29877,530.5926,654.76666,25.581852,44.43378,81.17909,final
2025-08-01,2,37349,MY0205,27.0,63.814816,74.744446,126.44444,208.95555,530.70374,645.63086,86.29419,61.435394,82.33605,final
2025-08-11,2,37349,MY0205,27.0,67.48148,80.166664,145.59259,225.34074,524.18524,643.1457,85.10546,65.37818,81.646034,final
2025-08-21,2,37349,MY0205,27.0,75.51852,112.43457,206.81482,267.34567,527.5926,672.9173,68.564575,77.774254,78.563065,final
2025-09-01,2,37349,MY0205,27.0,132.0,100.19259,275.0,292.79382,535.44446,699.29504,130.23732,94.02478,76.73552,final
2025-09-11,2,37349,MY0205,27.0,80.44444,101.14691,287.96295,313.77408,538.3333,729.13824,80.4964,91.903,74.009674,final
2025-09-21,2,37349,MY0205,27.0,57.74074,100.35555,270.18518,301.69507,562.3333,767.3395,59.551437,89.72599,73.456474,final
2025-10-01,2,37349,MY0205,27.0,98.18519,113.217285,236.37036,314.71976,637.8148,816.4691,87.28435,75.494354,78.251854,final
2025-10-11,2,37349,MY0205,27.0,94.07407,105.80494,250.0,319.37778,683.5556,858.4926,89.41305,78.612045,79.74076,final
2025-10-21,2,37349,MY0205,27.0,106.96296,122.01728,299.22223,341.03952,776.2223,910.08026,88.14782,87.91546,85.371994,final
2025-11-01,2,37349,MY0205,27.0,173.40741,88.19877,374.44446,316.021,885.8148,923.53455,191.42679,118.199265,95.93771,final
2025-11-11,2,37349,MY0205,27.0,218.51852,80.59506,498.8889,290.81113,1036.8518,923.96295,261.13483,170.34142,112.15214,final
2025-11-21,2,37349,MY0205,27.0,357.18518,69.07037,749.1111,237.8642,1318.5186,880.59875,488.97443,310.50732,149.449,final
2025-12-01,2,37349,MY0205,27.0,12.925926,63.21605,588.62964,212.88148,1199.4445,843.6222,26.278166,272.4553,141.92941,final
2025-12-11,2,37349,MY0205,27.0,34.25926,49.095062,404.37036,181.38148,1153.2593,791.5704,72.57457,219.64111,145.40576,final
2025-12-21,2,37349,MY0205,27.0,15.592592,40.50741,62.77778,152.81853,1111.1112,731.7222,45.251076,42.946655,151.49689,final
2026-01-01,2,37349,MY0205,27.0,3.851852,25.879011,53.703705,112.21975,1016.77783,646.6642,28.666243,50.080048,156.79515,final
2026-01-11,2,37349,MY0205,27.0,1.7037038,17.692593,21.148148,83.02716,924.4074,557.36914,29.541376,29.704636,165.26643,final
2026-01-21,2,37349,MY0205,27.0,2.0,19.328396,7.555556,62.899998,819.4444,456.14197,28.772963,18.491247,178.7832,final
2026-02-01,2,37349,MY0205,27.0,3.5555556,15.388888,7.259259,52.409878,649.5926,383.1037,41.961853,21.35392,168.66435,final
2026-02-11,2,37349,MY0205,27.0,30.037037,27.453087,35.59259,62.17037,461.11108,328.60248,107.962105,60.43229,139.7205,final
2026-02-21,2,37349,MY0205,27.0,16.296297,23.28395,49.888893,66.12592,120.22223,277.59384,75.29463,77.17143,44.311733,final
2026-03-01,2,37349,MY0205,27.0,10.444445,45.551853,56.77778,96.28889,117.74074,260.91852,30.55169,60.99166,46.157272,final
2026-03-11,2,37349,MY0205,27.0,2.2962964,52.585186,29.037039,121.42098,85.77777,266.61853,12.67044,26.92357,33.42105,final
2026-03-21,2,37349,MY0205,27.0,10.814815,108.001236,23.555555,206.13828,80.99999,335.16418,13.995258,13.524575,25.281906,final
2026-04-01,2,37349,MY0205,27.0,56.51852,68.11729,69.62963,228.7037,133.66666,377.40247,84.136765,31.93344,36.261967,prelim
2026-04-11,2,37349,MY0205,27.0,94.92593,79.10371,162.25926,255.22223,226.88889,438.81357,118.81275,64.27554,52.249165,prelim
2026-04-21,2,37349,MY0205,27.0,68.85185,86.5284,220.2963,233.74939,293.74072,506.01358,80.68737,94.36518,58.460426,prelim
2026-05-01,2,37349,MY0205,27.0,98.44444,83.88025,262.22223,249.51234,388.62964,574.50494,116.38631,104.99382,67.925156,forecast
2022-01-01,2,37350,MY0206,25.0,13.68,46.990665,114.0,164.93333,743.52,781.12134,35.929527,70.02746,95.21686,final
2022-01-11,2,37350,MY0206,25.0,5.52,36.612,46.079998,142.612,666.36005,688.2493,25.28117,34.60423,96.84251,final
2022-01-21,2,37350,MY0206,25.0,10.56,52.581333,29.760002,136.184,499.47998,604.12,27.022648,24.620354,82.82112,final
2022-02-01,2,37350,MY0206,25.0,147.72,37.517334,163.8,126.71067,569.72,548.22534,359.19467,128.15971,103.88533,final
2022-02-11,2,37350,MY0206,25.0,115.72,60.070667,274.0,150.16933,576.4,512.588,185.5214,179.80357,112.328735,final
2022-02-21,2,37350,MY0206,25.0,99.8,42.166668,363.24,139.75467,559.92004,462.216,222.19081,254.38902,120.911964,final
2022-03-01,2,37350,MY0206,25.0,118.68,61.102665,334.2,163.34,612.0,454.984,187.1029,201.49698,134.1351,final
2022-03-11,2,37350,MY0206,25.0,89.92,71.42667,308.40002,174.696,628.48,467.47733,124.19748,174.40569,134.07628,final
2022-03-21,2,37350,MY0206,25.0,106.96,122.14533,315.56,254.67467,708.56,530.61334,88.05672,123.44676,133.22298,final
2022-04-01,2,37350,MY0206,25.0,116.64,95.77067,313.52002,289.34265,811.52,579.3933,120.70973,108.21402,139.72098,final
2022-04-11,2,37350,MY0206,25.0,104.76,95.20267,328.36002,313.11865,910.76,637.984,109.53801,104.79109,142.42345,final
2022-04-21,2,37350,MY0206,25.0,75.48,108.42,296.88,299.39334,975.68,693.8227,70.957504,99.17432,140.33316,final
2022-05-01,2,37350,MY0206,25.0,111.48,84.818665,291.72,288.4413,939.44,741.12396,129.68352,101.117325,126.5795,final
2022-05-11,2,37350,MY0206,25.0,77.48,78.194664,264.44,271.43332,901.19995,759.248,99.140976,97.47016,118.57407,final
2022-05-21,2,37350,MY0206,25.0,32.72,80.25867,221.68001,243.272,834.12,797.34,44.241837,91.303085,104.58408,final
2022-06-01,2,37350,MY0206,25.0,81.28,58.356,191.48001,216.80934,796.7201,794.5933,136.18285,88.58058,100.265976,final
2022-06-11,2,37350,MY0206,25.0,58.84,50.301334,172.84,188.916,765.6401,773.468,115.44025,91.70981,98.99444,final
2022-06-21,2,37350,MY0206,25.0,104.36,50.249332,244.48,158.90666,763.0401,701.572,197.93906,152.20857,108.69948,final
2022-07-01,2,37350,MY0206,25.0,67.44,63.670666,230.64,164.22133,713.84,669.472,105.489006,139.24959,106.578186,final
2022-07-11,2,37350,MY0206,25.0,83.6,69.32533,255.4,183.24533,692.68,643.59467,119.20565,138.33012,107.567955,final
2022-07-21,2,37350,MY0206,25.0,80.84,73.37867,231.88,206.37466,698.04004,608.55334,109.51959,112.066414,114.58499,final
2022-08-01,2,37350,MY0206,25.0,58.2,65.85067,222.64,208.55467,644.76,589.5853,89.2017,106.59566,109.279526,final
2022-08-11,2,37350,MY0206,25.0,37.32,71.458664,176.35999,210.688,604.60004,582.8493,55.350166,84.08441,103.70005,final
2022-08-21,2,37350,MY0206,25.0,88.56,104.908,184.08,242.21733,660.44,607.49866,85.12575,76.48331,108.64351,final
2022-09-01,2,37350,MY0206,25.0,72.72,96.166664,198.6,272.53333,651.88,645.3093,76.82373,73.360565,101.01039,final
2022-09-11,2,37350,MY0206,25.0,65.24,104.648,226.51999,305.72266,658.28,699.656,64.05953,74.51018,94.128204,final
2022-09-21,2,37350,MY0206,25.0,74.84,101.243996,212.79999,302.05865,628.76,750.65063,75.14777,70.93107,83.869446,final
2022-10-01,2,37350,MY0206,25.0,100.64,130.02267,240.71999,335.91467,661.95996,817.0027,78.23871,72.07668,81.13841,final
2022-10-11,2,37350,MY0206,25.0,124.04,130.25067,299.52,361.51733,702.39996,877.928,95.408035,83.08475,80.11978,final
2022-10-21,2,37350,MY0206,25.0,197.52,140.39734,422.2,400.6707,819.07996,944.94666,139.28728,105.30709,86.75013,final
2022-11-01,2,37350,MY0206,25.0,73.8,92.68266,395.36,363.33066,834.68,971.7787,80.66939,108.69581,85.9642,final
2022-11-11,2,37350,MY0206,25.0,130.12,95.138664,401.44,328.21866,927.48,995.4587,134.93289,121.97397,93.205246,final
2022-11-21,2,37350,MY0206,25.0,71.0,90.470665,274.91998,278.292,909.92,981.0213,79.605606,98.80971,92.78906,final
2022-12-01,2,37350,MY0206,25.0,127.2,69.11733,328.32,254.72667,964.39996,953.972,178.36583,128.33492,101.08742,final
2022-12-11,2,37350,MY0206,25.0,95.64,60.58267,293.84,220.17067,994.8,909.9067,153.45517,132.7171,109.27891,final
2022-12-21,2,37350,MY0206,25.0,35.44,60.113335,258.28,189.81334,955.4,868.776,62.107094,135.14474,109.91376,final
2023-01-01,2,37350,MY0206,25.0,102.16,46.990665,233.24,164.93333,956.92004,781.12134,206.11394,140.19615,122.36279,final
2023-01-11,2,37350,MY0206,25.0,94.08,36.612,231.68001,142.612,926.96,688.2493,238.10439,160.33928,134.43361,final
2023-01-21,2,37350,MY0206,25.0,174.12,52.581333,370.36,136.184,903.56,604.12,311.07303,265.8658,149.15944,final
2023-02-01,2,37350,MY0206,25.0,93.44,37.517334,361.64,126.71067,923.2001,548.22534,231.5291,278.36777,167.77974,final
2023-02-11,2,37350,MY0206,25.0,67.72,60.070667,335.28,150.16933,860.80005,512.588,111.75543,219.29591,167.27591,final
2023-02-21,2,37350,MY0206,25.0,24.24,42.166668,185.40001,139.75467,814.04004,462.216,61.99293,131.5329,175.30222,final
